"country_name","country_code","año","region","subregion","homicides_per_100000_ppl","gini","population_density","unemployment_percent_labor_force","net_national_income","gdp_growth_percent","drugs_use_disorders_deaths","alcohol_use_disorders_deaths","deaths_with_tobacco_as_risk_fact","deaths_with_drugs_as_risk_factor","deaths_with_alcohol_as_risk_fact","labor_force","police_officers_per_100000","public_order_and_safety_exp","general_gov_exp"
"IDA only","IDX","1966","","","","","15","","","2","","","","","","","","",""
"IDA only","IDX","1967","","","","","15","","","1","","","","","","","","",""
"IDA only","IDX","1968","","","","","16","","","5","","","","","","","","",""
"IDA only","IDX","1969","","","","","16","","","4","","","","","","","","",""
"IDA only","IDX","1970","","","","","17","","","5","","","","","","","","",""
"IDA only","IDX","1971","","","","","17","","","2","","","","","","","","",""
"IDA only","IDX","1972","","","","","18","","","-1","","","","","","","","",""
"IDA only","IDX","1973","","","","","18","","","2","","","","","","","","",""
"IDA only","IDX","1974","","","","","18","","","7","","","","","","","","",""
"IDA only","IDX","1975","","","","","19","","","1","","","","","","","","",""
"IDA only","IDX","1976","","","","","19","","","6","","","","","","","","",""
"IDA only","IDX","1977","","","","","20","","","3","","","","","","","","",""
"IDA only","IDX","1978","","","","","20","","","2","","","","","","","","",""
"IDA only","IDX","1979","","","","","21","","","1","","","","","","","","",""
"IDA only","IDX","1980","","","","","21","","","1","","","","","","","","",""
"IDA only","IDX","1981","","","","","22","","","4","","","","","","","","",""
"IDA only","IDX","1982","","","","","22","","","1","","","","","","","","",""
"IDA only","IDX","1983","","","","","23","","","1","","","","","","","","",""
"IDA only","IDX","1984","","","","","24","","","1","","","","","","","","",""
"IDA only","IDX","1985","","","","","24","","","2","","","","","","","","",""
"IDA only","IDX","1986","","","","","25","","","3","","","","","","","","",""
"IDA only","IDX","1987","","","","","26","","","4","","","","","","","","",""
"IDA only","IDX","1988","","","","","26","","","3","","","","","","","","",""
"IDA only","IDX","1989","","","","","27","","","2","","","","","","","","",""
"IDA only","IDX","1990","","","","","28","","","1","","","","","","213307358","","",""
"IDA only","IDX","1991","","","","","28","4","","2","","","","","","219055803","","",""
"IDA only","IDX","1992","","","","","29","4","","1","","","","","","225199317","","",""
"IDA only","IDX","1993","","","","","30","4","","2","","","","","","231634061","","",""
"IDA only","IDX","1994","","","","","31","4","","1","","","","","","238066642","","",""
"IDA only","IDX","1995","","","","","31","4","","5","","","","","","244737972","","",""
"IDA only","IDX","1996","","","","","32","4","","5","","","","","","251452791","","",""
"IDA only","IDX","1997","","","","","33","4","","6","","","","","","258151952","","",""
"IDA only","IDX","1998","","","","","34","4","","4","","","","","","265334863","","",""
"IDA only","IDX","1999","","","","","35","5","","3","","","","","","272813566","","",""
"IDA only","IDX","2000","","","","","36","5","","4","","","","","","280047964","","",""
"IDA only","IDX","2001","","","","","36","5","","4","","","","","","287818680","","",""
"IDA only","IDX","2002","","","","","37","5","","4","","","","","","295687243","","",""
"IDA only","IDX","2003","","","","","38","5","","5","","","","","","303719674","","",""
"IDA only","IDX","2004","","","","","39","5","","6","","","","","","311741606","","",""
"IDA only","IDX","2005","","","","","40","5","","6","","","","","","319965660","","",""
"IDA only","IDX","2006","","","","","41","5","","6","","","","","","327743658","","",""
"IDA only","IDX","2007","","","","","42","5","","6","","","","","","335124863","","",""
"IDA only","IDX","2008","","","","","43","5","7573288149469","6","","","","","","342656261","","",""
"IDA only","IDX","2009","","","","","44","5","7944651832558","4","","","","","","350214666","","",""
"IDA only","IDX","2010","","","","","45","5","8351811884404","6","","","","","","358667203","","",""
"IDA only","IDX","2011","","","","","46","5","8712451391809","3","","","","","","367309701","","",""
"IDA only","IDX","2012","","","10","","47","5","768017972379","1","","","","","","375343218","","",""
"IDA only","IDX","2013","","","","","48","5","759482473128","5","","","","","","383820676","","",""
"IDA only","IDX","2014","","","7","","49","5","808479795499","5","","","","","","392590710","","",""
"IDA only","IDX","2015","","","6","","50","5","870204607806","3","","","","","","402312094","","",""
"IDA only","IDX","2016","","","","","51","5","869010173719","5","","","","","","412564809","","",""
"IDA only","IDX","2017","","","","","52","5","914864187643","5","","","","","","425880578","","",""
"IDA only","IDX","2018","","","","","53","5","1041661481043","5","","","","","","437970664","","",""
"IDA only","IDX","2019","","","","","55","5","1103542255001","5","","","","","","449300063","","",""
"IDA only","IDX","2020","","","","","56","5","1136847965088","1","","","","","","449223832","","",""
"IDA only","IDX","2021","","","","","","5","","3","","","","","","464003999","","",""
"IDA total","IDA","1960","","","","","","","","","","","","","","","","",""
"IDA total","IDA","1961","","","","","16","","","1","","","","","","","","",""
"IDA total","IDA","1962","","","","","16","","","6","","","","","","","","",""
"IDA total","IDA","1963","","","","","17","","","5","","","","","","","","",""
"IDA total","IDA","1964","","","","","17","","","5","","","","","","","","",""
"IDA total","IDA","1965","","","","","18","","","4","","","","","","","","",""
"IDA total","IDA","1966","","","","","18","","","1","","","","","","","","",""
"IDA total","IDA","1967","","","","","19","","","-3","","","","","","","","",""
"IDA total","IDA","1968","","","","","19","","","4","","","","","","","","",""
"IDA total","IDA","1969","","","","","20","","","9","","","","","","","","",""
"IDA total","IDA","1970","","","","","20","","","11","","","","","","","","",""
"IDA total","IDA","1971","","","","","21","","","7","","","","","","","","",""
"IDA total","IDA","1972","","","","","21","","","2","","","","","","","","",""
"IDA total","IDA","1973","","","","","22","","","4","","","","","","","","",""
"IDA total","IDA","1974","","","","","22","","","8","","","","","","","","",""
"IDA total","IDA","1975","","","","","23","","","-1","","","","","","","","",""
"IDA total","IDA","1976","","","","","23","","","6","","","","","","","","",""
"IDA total","IDA","1977","","","","","24","","","4","","","","","","","","",""
"IDA total","IDA","1978","","","","","25","","","1","","","","","","","","",""
"IDA total","IDA","1979","","","","","25","","","4","","","","","","","","",""
"IDA total","IDA","1980","","","","","26","","","3","","","","","","","","",""
"IDA total","IDA","1981","","","","","27","","","-1","","","","","","","","",""
"IDA total","IDA","1982","","","","","28","","","-0","","","","","","","","",""
"IDA total","IDA","1983","","","","","28","","","-1","","","","","","","","",""
"IDA total","IDA","1984","","","","","29","","","1","","","","","","","","",""
"IDA total","IDA","1985","","","","","30","","","4","","","","","","","","",""
"IDA total","IDA","1986","","","","","31","","","3","","","","","","","","",""
"IDA total","IDA","1987","","","","","32","","","4","","","","","","","","",""
"IDA total","IDA","1988","","","","","32","","","5","","","","","","","","",""
"IDA total","IDA","1989","","","","","33","","","2","","","","","","","","",""
"IDA total","IDA","1990","","","","","34","","","4","","","","","","306657571","","",""
"IDA total","IDA","1991","","","","","35","4","","2","","","","","","315429979","","",""
"IDA total","IDA","1992","","","","","36","4","","2","","","","","","324286043","","",""
"IDA total","IDA","1993","","","","","37","4","","1","","","","","","333018012","","",""
"IDA total","IDA","1994","","","","","38","4","3965140885602","1","","","","","","342369254","","",""
"IDA total","IDA","1995","","","","","39","4","4205540755705","4","","","","","","351532137","","",""
"IDA total","IDA","1996","","","","","40","4","4473388259182","5","","","","","","362198158","","",""
"IDA total","IDA","1997","","","","","41","4","4624980056783","4","","","","","","372951413","","",""
"IDA total","IDA","1998","","","","","42","4","4748644268729","3","","","","","","383486295","","",""
"IDA total","IDA","1999","","","","","43","4","5016604167320","3","","","","","","394700208","","",""
"IDA total","IDA","2000","","","","","44","4","5276051288991","4","","","","","","406027706","","",""
"IDA total","IDA","2001","","","","","45","4","5671928400233","4","","","","","","417791999","","",""
"IDA total","IDA","2002","","","","","46","4","6060589884714","5","","","","","","429314685","","",""
"IDA total","IDA","2003","","","","","48","4","6408017210652","5","","","","","","440972310","","",""
"IDA total","IDA","2004","","","","","49","4","6706129424339","7","","","","","","452724661","","",""
"IDA total","IDA","2005","","","","","50","4","7157383691856","6","","","","","","464217724","","",""
"IDA total","IDA","2006","","","","","51","4","7839198969740","6","","","","","","475364597","","",""
"IDA total","IDA","2007","","","","","52","4","8211937904070","6","","","","","","486582594","","",""
"IDA total","IDA","2008","","","","","53","4","8223417444173","5","","","","","","497827086","","",""
"IDA total","IDA","2009","","","","","55","4","8735952756844","5","","","","","","509724612","","",""
"IDA total","IDA","2010","","","","","56","4","9087109947503","6","","","","","","522800177","","",""
"IDA total","IDA","2011","","","","","57","4","9213782278835","4","","","","","","535599751","","",""
"IDA total","IDA","2012","","","11","","58","4","1556100929930","3","","","","","","545739651","","",""
"IDA total","IDA","2013","","","","","60","4","1570109774493","5","","","","","","556029731","","",""
"IDA total","IDA","2014","","","7","","61","4","1652480362953","6","","","","","","568046087","","",""
"IDA total","IDA","2015","","","7","","62","4","1742515910074","3","","","","","","582886557","","",""
"IDA total","IDA","2016","","","","","64","5","1708614675736","3","","","","","","596541788","","",""
"IDA total","IDA","2017","","","","","65","5","1762852265921","4","","","","","","613496622","","",""
"IDA total","IDA","2018","","","","","66","5","1873600297028","4","","","","","","629479299","","",""
"IDA total","IDA","2019","","","","","68","5","1970080335699","4","","","","","","645274728","","",""
"IDA total","IDA","2020","","","","","69","6","2033302006176","-0","","","","","","645870143","","",""
"IDA total","IDA","2021","","","","","","6","","4","","","","","","666655861","","",""
"Iceland","ISL","1960","","","","","","","","","","","","","","","","",""
"Iceland","ISL","1961","","","","","2","","","-0","","","","","","","","",""
"Iceland","ISL","1962","","","","","2","","","8","","","","","","","","",""
"Iceland","ISL","1963","","","","","2","","","10","","","","","","","","",""
"Iceland","ISL","1964","","","","","2","","","10","","","","","","","","",""
"Iceland","ISL","1965","","","","","2","","","7","","","","","","","","",""
"Iceland","ISL","1966","","","","","2","","","9","","","","","","","","",""
"Iceland","ISL","1967","","","","","2","","","-1","","","","","","","","",""
"Iceland","ISL","1968","","","","","2","","","-5","","","","","","","","",""
"Iceland","ISL","1969","","","","","2","","","2","","","","","","","","",""
"Iceland","ISL","1970","","","","","2","","","","","","","","","","","",""
"Iceland","ISL","1971","","","","","2","","","","","","","","","","","",""
"Iceland","ISL","1972","","","","","2","","","","","","","","","","","",""
"Iceland","ISL","1973","","","","","2","","","","","","","","","","","",""
"Iceland","ISL","1974","","","","","2","","","","","","","","","","","",""
"Iceland","ISL","1975","","","","","2","","","","","","","","","","","",""
"Iceland","ISL","1976","","","","","2","","","","","","","","","","","",""
"Iceland","ISL","1977","","","","","2","","","","","","","","","","","",""
"Iceland","ISL","1978","","","","","2","","","","","","","","","","","",""
"Iceland","ISL","1979","","","","","2","","","","","","","","","","","",""
"Iceland","ISL","1980","","","","","2","","","","","","","","","","","",""
"Iceland","ISL","1981","","","","","2","","","","","","","","","","","",""
"Iceland","ISL","1982","","","","","2","","","","","","","","","","","",""
"Iceland","ISL","1983","","","","","2","","","","","","","","","","","",""
"Iceland","ISL","1984","","","","","2","","","","","","","","","","","",""
"Iceland","ISL","1985","","","","","2","","","","","","","","","","","",""
"Iceland","ISL","1986","","","","","2","","","","","","","","","","","",""
"Iceland","ISL","1987","","","","","2","","","","","","","","","","","",""
"Iceland","ISL","1988","","","","","2","","","","","","","","","","","",""
"Iceland","ISL","1989","","","","","3","","","","","","","","","","","",""
"Iceland","ISL","1990","","","","","3","","","","6","5","415","9","20","142823","","",""
"Iceland","ISL","1991","","","","","3","3","","","6","5","417","10","20","144699","","",""
"Iceland","ISL","1992","","","","","3","4","","","6","5","418","10","20","147743","","",""
